"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","Marketing_Airline_Network","Operated_or_Branded_Code_Share_Partners","DOT_ID_Marketing_Airline","IATA_Code_Marketing_Airline","Flight_Number_Marketing_Airline","Originally_Scheduled_Code_Share_Airline","DOT_ID_Originally_Scheduled_Code_Share_Airline","IATA_Code_Originally_Scheduled_Code_Share_Airline","Flight_Num_Originally_Scheduled_Code_Share_Airline","Operating_Airline","DOT_ID_Operating_Airline","IATA_Code_Operating_Airline","Tail_Number","Flight_Number_Operating_Airline","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum","Duplicate",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2160","",,"","","DL",19790,"DL","N395DZ","2160",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11986,1198603,31986,"GRR","Grand Rapids, MI","MI","26","Michigan",43,"2259","2248",-11.00,0.00,0.00,-1,"2200-2259",16.00,"2304","0036",15.00,"0047","0051",4.00,4.00,0.00,0,"0001-0559",0.00,"",0.00,108.00,123.00,92.00,1.00,640.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2161","",,"","","DL",19790,"DL","N310DN","2161",14122,1412202,30198,"PIT","Pittsburgh, PA","PA","42","Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0545","0549",4.00,4.00,0.00,0,"0001-0559",10.00,"0559","0723",6.00,"0751","0729",-22.00,0.00,0.00,-2,"0700-0759",0.00,"",0.00,126.00,100.00,84.00,1.00,526.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2162","",,"","","DL",19790,"DL","N839DN","2162",11697,1169706,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,"1359","1353",-6.00,0.00,0.00,-1,"1300-1359",10.00,"1403","1617",4.00,"1655","1621",-34.00,0.00,0.00,-2,"1600-1659",0.00,"",0.00,236.00,208.00,194.00,1.00,1487.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2162","",,"","","DL",19790,"DL","N839DN","2162",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,11697,1169706,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,"0800","0757",-3.00,0.00,0.00,-1,"0800-0859",35.00,"0832","1238",4.00,"1249","1242",-7.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,229.00,225.00,186.00,1.00,1487.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2163","",,"","","DL",19790,"DL","N884DN","2163",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14193,1419306,33728,"PNS","Pensacola, FL","FL","12","Florida",33,"1159","1200",1.00,1.00,0.00,0,"1100-1159",11.00,"1211","1205",3.00,"1212","1208",-4.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,73.00,68.00,54.00,1.00,271.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2163","",,"","","DL",19790,"DL","N884DN","2163",14193,1419306,33728,"PNS","Pensacola, FL","FL","12","Florida",33,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1324","1320",-4.00,0.00,0.00,-1,"1300-1359",20.00,"1340","1523",10.00,"1540","1533",-7.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,76.00,73.00,43.00,1.00,271.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2165","",,"","","DL",19790,"DL","N820DN","2165",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,15016,1501606,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1855","1856",1.00,1.00,0.00,0,"1800-1859",14.00,"1910","1933",3.00,"1940","1936",-4.00,0.00,0.00,-1,"1900-1959",0.00,"",0.00,105.00,100.00,83.00,1.00,484.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2166","",,"","","DL",19790,"DL","N377DA","2166",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,15016,1501606,31123,"STL","St. Louis, MO","MO","29","Missouri",64,"1401","1400",-1.00,0.00,0.00,-1,"1400-1459",18.00,"1418","1437",3.00,"1446","1440",-6.00,0.00,0.00,-1,"1400-1459",0.00,"",0.00,105.00,100.00,79.00,1.00,484.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2167","",,"","","DL",19790,"DL","N118DY","2167",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,"1225","1234",9.00,9.00,0.00,0,"1200-1259",11.00,"1245","1413",4.00,"1435","1417",-18.00,0.00,0.00,-2,"1400-1459",0.00,"",0.00,250.00,223.00,208.00,1.00,1481.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2168","",,"","","DL",19790,"DL","N343NW","2168",12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,14027,1402702,34027,"PBI","West Palm Beach/Palm Beach, FL","FL","12","Florida",33,"1850","1900",10.00,10.00,0.00,0,"1800-1859",17.00,"1917","2159",4.00,"2200","2203",3.00,3.00,0.00,0,"2200-2259",0.00,"",0.00,190.00,183.00,162.00,1.00,1035.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2169","",,"","","DL",19790,"DL","N129DU","2169",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,"1230","1229",-1.00,0.00,0.00,-1,"1200-1259",30.00,"1259","1433",3.00,"1434","1436",2.00,2.00,0.00,0,"1400-1459",0.00,"",0.00,184.00,187.00,154.00,1.00,989.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2170","",,"","","DL",19790,"DL","N103DU","2170",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,"2105","2124",19.00,19.00,1.00,1,"2100-2159",19.00,"2143","2314",8.00,"2329","2322",-7.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,204.00,178.00,151.00,1.00,1075.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2171","",,"","","DL",19790,"DL","N349DX","2171",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12339,1233904,32337,"IND","Indianapolis, IN","IN","18","Indiana",42,"1527","1532",5.00,5.00,0.00,0,"1500-1559",14.00,"1546","1650",7.00,"1654","1657",3.00,3.00,0.00,0,"1600-1659",0.00,"",0.00,87.00,85.00,64.00,1.00,432.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2171","",,"","","DL",19790,"DL","N349DX","2171",12339,1233904,32337,"IND","Indianapolis, IN","IN","18","Indiana",42,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1804","1800",-4.00,0.00,0.00,-1,"1800-1859",9.00,"1809","1916",8.00,"1940","1924",-16.00,0.00,0.00,-2,"1900-1959",0.00,"",0.00,96.00,84.00,67.00,1.00,432.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2172","",,"","","DL",19790,"DL","N301DU","2172",12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"1735","1725",-10.00,0.00,0.00,-1,"1700-1759",14.00,"1739","2100",8.00,"2114","2108",-6.00,0.00,0.00,-1,"2100-2159",0.00,"",0.00,159.00,163.00,141.00,1.00,1075.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2174","",,"","","DL",19790,"DL","N325DN","2174",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,12892,1289208,32575,"LAX","Los Angeles, CA","CA","06","California",91,"1550","1550",0.00,0.00,0.00,0,"1500-1559",10.00,"1600","1714",7.00,"1800","1721",-39.00,0.00,0.00,-2,"1800-1859",0.00,"",0.00,310.00,271.00,254.00,1.00,1979.00,8,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2175","",,"","","DL",19790,"DL","N326DN","2175",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12339,1233904,32337,"IND","Indianapolis, IN","IN","18","Indiana",42,"0845","0843",-2.00,0.00,0.00,-1,"0800-0859",18.00,"0901","1005",8.00,"1012","1013",1.00,1.00,0.00,0,"1000-1059",0.00,"",0.00,87.00,90.00,64.00,1.00,432.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2176","",,"","","DL",19790,"DL","N112DU","2176",14908,1490803,32575,"SNA","Santa Ana, CA","CA","06","California",91,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,"0740","0735",-5.00,0.00,0.00,-1,"0700-0759",16.00,"0751","1024",8.00,"1045","1032",-13.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,185.00,177.00,153.00,1.00,978.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2177","",,"","","DL",19790,"DL","N834DN","2177",14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,14057,1405702,34057,"PDX","Portland, OR","OR","41","Oregon",92,"1755","1755",0.00,0.00,0.00,0,"1700-1759",20.00,"1815","1857",6.00,"1856","1903",7.00,7.00,0.00,0,"1800-1859",0.00,"",0.00,121.00,128.00,102.00,1.00,630.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2180","",,"","","DL",19790,"DL","N371NW","2180",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,14576,1457606,34576,"ROC","Rochester, NY","NY","36","New York",22,"1010","0959",-11.00,0.00,0.00,-1,"1000-1059",13.00,"1012","1144",9.00,"1210","1153",-17.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,120.00,114.00,92.00,1.00,749.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2180","",,"","","DL",19790,"DL","N371NW","2180",14576,1457606,34576,"ROC","Rochester, NY","NY","36","New York",22,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1310","1305",-5.00,0.00,0.00,-1,"1300-1359",7.00,"1312","1509",6.00,"1534","1515",-19.00,0.00,0.00,-2,"1500-1559",0.00,"",0.00,144.00,130.00,117.00,1.00,749.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2182","",,"","","DL",19790,"DL","N535US","2182",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"1930","1933",3.00,3.00,0.00,0,"1900-1959",31.00,"2004","2216",10.00,"2219","2226",7.00,7.00,0.00,0,"2200-2259",0.00,"",0.00,109.00,113.00,72.00,1.00,528.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2183","",,"","","DL",19790,"DL","N397DN","2183",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,"1250","1501",131.00,131.00,1.00,8,"1200-1259",9.00,"1510","1850",5.00,"1659","1855",116.00,116.00,1.00,7,"1600-1659",0.00,"",0.00,189.00,174.00,160.00,1.00,1306.00,6,116.00,0.00,0.00,0.00,0.00,"1248",43.00,43.00,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2183","",,"","","DL",19790,"DL","N397DN","2183",15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,"1809","1948",99.00,99.00,1.00,6,"1800-1859",10.00,"1958","2159",14.00,"2030","2213",103.00,103.00,1.00,6,"2000-2059",0.00,"",0.00,201.00,205.00,181.00,1.00,1306.00,6,0.00,0.00,4.00,0.00,99.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2184","",,"","","DL",19790,"DL","N309DN","2184",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11042,1104205,30647,"CLE","Cleveland, OH","OH","39","Ohio",44,"0845","0838",-7.00,0.00,0.00,-1,"0800-0859",17.00,"0855","1006",6.00,"1033","1012",-21.00,0.00,0.00,-2,"1000-1059",0.00,"",0.00,108.00,94.00,71.00,1.00,554.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2185","",,"","","DL",19790,"DL","N593NW","2185",14635,1463502,31714,"RSW","Fort Myers, FL","FL","12","Florida",33,11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,"0635","0715",40.00,40.00,1.00,2,"0600-0659",14.00,"0729","0943",7.00,"0929","0950",21.00,21.00,1.00,1,"0900-0959",0.00,"",0.00,174.00,155.00,134.00,1.00,1084.00,5,21.00,0.00,0.00,0.00,0.00,"0641",13.00,13.00,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2187","",,"","","DL",19790,"DL","N337NB","2187",14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,13796,1379608,32457,"OAK","Oakland, CA","CA","06","California",91,"0805","0801",-4.00,0.00,0.00,-1,"0800-0859",17.00,"0818","0841",5.00,"0910","0846",-24.00,0.00,0.00,-2,"0900-0959",0.00,"",0.00,125.00,105.00,83.00,1.00,588.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2188","",,"","","DL",19790,"DL","N316NB","2188",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,11624,1162403,31624,"EYW","Key West, FL","FL","12","Florida",33,"1424","1434",10.00,10.00,0.00,0,"1400-1459",10.00,"1444","1613",3.00,"1617","1616",-1.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,113.00,102.00,89.00,1.00,646.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2189","",,"","","DL",19790,"DL","N971AT","2189",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12217,1221702,30255,"HSV","Huntsville, AL","AL","01","Alabama",51,"1754","1838",44.00,44.00,1.00,2,"1700-1759",10.00,"1848","1820",4.00,"1750","1824",34.00,34.00,1.00,2,"1700-1759",0.00,"",0.00,56.00,46.00,32.00,1.00,151.00,1,34.00,0.00,0.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2190","",,"","","DL",19790,"DL","N846DN","2190",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,15624,1562404,31504,"VPS","Valparaiso, FL","FL","12","Florida",33,"2255","2248",-7.00,0.00,0.00,-1,"2200-2259",15.00,"2303","2246",9.00,"2307","2255",-12.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,72.00,67.00,43.00,1.00,250.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2192","",,"","","DL",19790,"DL","N842DN","2192",10821,1082106,30852,"BWI","Baltimore, MD","MD","24","Maryland",35,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,"0615","0608",-7.00,0.00,0.00,-1,"0600-0659",18.00,"0626","0742",5.00,"0807","0747",-20.00,0.00,0.00,-2,"0800-0859",0.00,"",0.00,172.00,159.00,136.00,1.00,936.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2194","",,"","","DL",19790,"DL","N130DU","2194",14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,13796,1379608,32457,"OAK","Oakland, CA","CA","06","California",91,"2258","2310",12.00,12.00,0.00,0,"2200-2259",14.00,"2324","2354",4.00,"2355","2358",3.00,3.00,0.00,0,"2300-2359",0.00,"",0.00,117.00,108.00,90.00,1.00,588.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2195","",,"","","DL",19790,"DL","N593NW","2195",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,11697,1169706,32467,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,"2050","2053",3.00,3.00,0.00,0,"2000-2059",22.00,"2115","2346",7.00,"2359","2353",-6.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,189.00,180.00,151.00,1.00,1127.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2196","",,"","","DL",19790,"DL","N877DN","2196",14831,1483106,32457,"SJC","San Jose, CA","CA","06","California",91,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"2259","2249",-10.00,0.00,0.00,-1,"2200-2259",12.00,"2301","0557",12.00,"0623","0609",-14.00,0.00,0.00,-1,"0600-0659",0.00,"",0.00,264.00,260.00,236.00,1.00,2116.00,9,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2198","",,"","","DL",19790,"DL","N351NW","2198",14027,1402702,34027,"PBI","West Palm Beach/Palm Beach, FL","FL","12","Florida",33,12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,"1600","1603",3.00,3.00,0.00,0,"1600-1659",17.00,"1620","1822",6.00,"1854","1828",-26.00,0.00,0.00,-2,"1800-1859",0.00,"",0.00,174.00,145.00,122.00,1.00,1035.00,5,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2199","",,"","","DL",19790,"DL","N366DX","2199",13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,14100,1410005,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,"2005","2018",13.00,13.00,0.00,0,"2000-2059",12.00,"2030","2325",7.00,"2343","2332",-11.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,158.00,134.00,115.00,1.00,980.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2201","",,"","","DL",19790,"DL","N717JL","2201",11433,1143302,31295,"DTW","Detroit, MI","MI","26","Michigan",43,11618,1161802,31703,"EWR","Newark, NJ","NJ","34","New Jersey",21,"0827","0825",-2.00,0.00,0.00,-1,"0800-0859",35.00,"0900","1007",6.00,"1017","1013",-4.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,110.00,108.00,67.00,1.00,488.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2202","",,"","","DL",19790,"DL","N936AT","2202",10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12278,1227805,30928,"ICT","Wichita, KS","KS","20","Kansas",62,"2050","2048",-2.00,0.00,0.00,-1,"2000-2059",8.00,"2056","2201",3.00,"2216","2204",-12.00,0.00,0.00,-1,"2200-2259",0.00,"",0.00,146.00,136.00,125.00,1.00,782.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2203","",,"","","DL",19790,"DL","N3733Z","2203",15624,1562404,31504,"VPS","Valparaiso, FL","FL","12","Florida",33,10397,1039707,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0735","0729",-6.00,0.00,0.00,-1,"0700-0759",13.00,"0742","0925",5.00,"0950","0930",-20.00,0.00,0.00,-2,"0900-0959",0.00,"",0.00,75.00,61.00,43.00,1.00,250.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2204","",,"","","DL",19790,"DL","N114DU","2204",14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,13198,1319801,33198,"MCI","Kansas City, MO","MO","29","Missouri",64,"1755","1806",11.00,11.00,0.00,0,"1700-1759",17.00,"1823","2301",7.00,"2320","2308",-12.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,205.00,182.00,158.00,1.00,1489.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2205","",,"","","DL",19790,"DL","N309DU","2205",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,13487,1348702,31650,"MSP","Minneapolis, MN","MN","27","Minnesota",63,"1620","1626",6.00,6.00,0.00,0,"1600-1659",13.00,"1639","1843",11.00,"1841","1854",13.00,13.00,0.00,0,"1800-1859",0.00,"",0.00,141.00,148.00,124.00,1.00,852.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
2022,1,1,6,4,2022-01-06,"DL","DL",19790,"DL","2206","",,"","","DL",19790,"DL","N136DQ","2206",12953,1295304,31703,"LGA","New York, NY","NY","36","New York",22,12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,"1130","1125",-5.00,0.00,0.00,-1,"1100-1159",13.00,"1138","1426",8.00,"1458","1434",-24.00,0.00,0.00,-2,"1400-1459",0.00,"",0.00,268.00,249.00,228.00,1.00,1416.00,6,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","N",
